年度,管制編號,事業名稱,事業統編,直接排放量(公噸CO2e),能源間接排放量(公噸CO2e),合計排放量(公噸CO2e),縣市別,行業分類,地址,緯度,經度
111,O1747924,頎邦科技股份有限公司展業廠,16130009,275.3133,"47,647.3496","47,922.663",新竹市,半導體製造業,300台灣新竹市東區展業一路10號,24.7846211,121.00293
111,O1749526,采鈺科技股份有限公司,80601119,"5,725.2474","22,395.9411","28,121.189",新竹市,其他電子零組件製造業,"No. 12號, No. 12篤行一路東區新竹市台灣 300",24.7735196,121.0232457
111,O1751197,世界先進積體電路股份有限公司晶圓二廠,84149358,"51,788.701","135,544.7714","187,333.472",新竹市,半導體製造業,300台灣新竹市東區力行路9號,24.7714636,121.0281827
111,O1753306,力晶積成電子製造股份有限公司8A,28112667,"27,202.3558","86,529.1077","113,731.464",新竹市,半導體製造業,300台灣新竹市東區力行一路18號4樓,24.7681886,121.0170081
111,O17A0968,新唐科技股份有限公司,28112646,"36,272.6454","35,316.6378","71,589.283",新竹市,半導體製造業,300台灣新竹市東區研新三路4號三樓,24.7792616,120.9906641
111,O17A6887,旺宏電子股份有限公司晶圓五廠,22099548,"78,664.4405","141,377.7024","220,042.143",新竹市,半導體製造業,300台灣新竹市東區力行路19號,24.7654899,121.0240148
111,O17K7818,力晶積成電子製造股份有限公司8AD,28112667,232.7606,"2,954.9486","3,187.709",新竹市,半導體製造業,300台灣新竹市東區力行一路18號4樓,24.7681886,121.0170081
111,O17K9082,力成科技股份有限公司竹科分公司,16082267,"1,401.45","22,562.9984","23,964.448",新竹市,半導體製造業,303台灣新竹縣湖口鄉大同路10號,24.8693044,120.9983556
111,O17M3787,晶成半導體股份有限公司竹科廠,28114454,"2,020.8855","5,383.5963","7,404.482",新竹市,半導體製造業,300台灣新竹市東區力行五路5號1 F,24.7648589,121.0197737
111,O17M3896,力晶積成電子製造股份有限公司P3,28112667,"17,362.0322","145,582.4601","162,944.492",新竹市,半導體製造業,300台灣新竹市東區力行路16-1號,24.7669451,121.0243215
111,O17M3925,力晶積成電子製造股份有限公司P12,28112667,"41,099.648","301,571.5835","342,671.232",新竹市,半導體製造業,300台灣新竹市東區力行一路18號4樓,24.7681886,121.0170081
111,O17N2439,力成科技股份有限公司竹科三廠,16082267,684.4388,"10,867.0429","11,551.482",新竹市,半導體製造業,300台灣新竹市東區力行四路29號,24.7606193,121.0229419
111,O17N5463,世界先進積體電路股份有限公司晶圓五廠,84149358,"2,255.5884","18,883.3234","21,138.912",新竹市,半導體製造業,300台灣新竹市東區力行二路1-1號,24.7740488,121.0195629
111,O17N6560,鴻揚半導體股份有限公司,90505585,"11,492.4928","28,806.03","40,298.523",新竹市,半導體製造業,300台灣新竹市東區研新三路3號,24.7802994,120.9901669
111,P4600987,福懋興業股份有限公司,14001199,"178,463.7959","44,789.2414","223,253.037",雲林縣,染整業,640台灣雲林縣斗六市石榴路317號,23.7272352,120.5880423
111,P4601984,福懋興業股份有限公司第二廠,14001199,"13,933.9347","42,636.4649","56,570.4",雲林縣,紡織品製造業,640台灣雲林縣斗六市石榴路317號,23.7272352,120.5880423
111,P4602196,福懋科技股份有限公司,23826736,"1,954.427","127,559.7413","129,514.168",雲林縣,半導體製造業,640台灣雲林縣斗六市河南街329號,23.7130592,120.5760824
111,P4602276,台日古河銅箔股份有限公司,97168665,"3,460.9888","50,921.0985","54,382.087",雲林縣,其他基本金屬製造業,640台灣雲林縣斗六市斗工二路8號,23.7189011,120.590528
111,P4602552,金居開發股份有限公司斗六一廠,16447610,825.965,"48,638.304","49,464.269",雲林縣,銅製造業,640台灣雲林縣斗六市科工八路56號,23.7197312,120.5079746
111,P4602758,富喬工業股份有限公司,16834268,"33,355.8424","52,146.1659","85,502.008",雲林縣,其他非金屬礦物製品製造業,640台灣雲林縣斗六市斗工十六路8號,23.7098924,120.5965904
111,P4606327,艾杰旭顯示玻璃股份有限公司斗六一廠,70584724,"18,843.8604","86,401.9849","105,245.845",雲林縣,玻璃及其製品製造業,640台灣雲林縣斗六市科工七路8號,23.7180315,120.5035408
111,P4606818,金居開發股份有限公司斗六二廠,16447610,"1,086.8972","62,208.8602","63,295.757",雲林縣,銅製造業,640台灣雲林縣斗六市科工八路56號,23.7197312,120.5079746
111,P4607940,上銀科技股份有限公司-雲科廠,23503047,"1,322.3314","43,902.6727","45,225.004",雲林縣,金屬加工用機械設備製造業,640台灣雲林縣斗六市科班二路7號,23.7279516,120.5615541
111,P46A0069,巧新科技工業股份有限公司二廠,84980915,"10,647.7742","31,816.5646","42,464.339",雲林縣,金屬加工處理業,640台灣雲林縣斗六市雲科路三段80號,23.7260599,120.5180486
111,P46A0693,艾杰旭顯示玻璃股份有限公司斗六二廠,70584724,"83,058.9082","152,130.528","235,189.436",雲林縣,玻璃及其製品製造業,640台灣雲林縣斗六市科工八路8號,23.7232951,120.515006
111,P46A5881,古河銅箔股份有限公司,53372182,"1,443.3444","24,335.8652","25,779.21",雲林縣,其他基本金屬製造業,640台灣雲林縣斗六市科加路25號,23.7343892,120.5420966
111,P46B5125,中國石油化學工業開發股份有限公司斗六廠,3084741,"14,298.0103","12,994.2801","27,292.29",雲林縣,紡紗業,640台灣雲林縣斗六市斗工十路156號,23.7145466,120.5974868
111,P4801322,台榮產業股份有限公司雲林廠,3543210,"15,738.2868","14,859.0584","30,597.345",雲林縣,碾穀、磨粉及澱粉製品製造業,"632台灣雲林縣虎尾鎮惠來路112號, 632",23.7284504,120.4855186
111,P48A0851,富喬工業股份有限公司雲林分公司,16834268,"42,462.8665","44,968.176","87,431.043",雲林縣,玻璃及其製品製造業,640台灣雲林縣斗六市斗工十六路8號,23.7098924,120.5965904
111,P5400070,建大工業股份有限公司雲林廠,59619900,"15,304.0743","18,581.7576","33,885.832",雲林縣,橡膠製品製造業,647台灣雲林縣莿桐鄉延平路50號,23.7487202,120.4977599
111,P5500191,合眾紙業股份有限公司林內廠,4380087,"34,475.005","26,703.8531","61,178.858",雲林縣,紙漿、紙及紙板製造業,643台灣雲林縣林內鄉瑞農65號,23.7670948,120.6046704
111,P5801513,南亞塑膠工業股份有限公司麥寮總廠,75370905,"258,616.8598","807,141.967","1,065,758.827",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉中山高速公路,23.79864,120.21748
111,P5801602,台灣塑膠工業股份有限公司麥寮廠,75708007,"392,520.2756","3,700,220.6176","4,092,740.893",雲林縣,未分類其他化學製品製造業,638台灣雲林縣麥寮鄉台塑工業園區1號,23.8002145,120.2157963
111,P5801719,麥寮汽電股份有限公司,96975970,"9,627,397.7375",911.8777,"9,628,309.615",雲林縣,電力供應業,638台灣雲林縣麥寮鄉7號,23.8041865,120.1914995
111,P5801728,台塑石化股份有限公司麥寮二廠,86522210,"4,296,499.3142","438,458.4689","4,734,957.783",雲林縣,未分類其他化學製品製造業,638台灣雲林縣麥寮鄉工業路17號,23.7771766,120.1874829
111,P5801773,台灣化學纖維股份有限公司麥寮廠,58650902,"422,379.6167","998,807.4821","1,421,187.099",雲林縣,化學原材料製造業,"638台灣雲林縣麥寮鄉5號, 台 塑 工業 園區",23.8136467,120.2098154
111,P5801871,台塑勝高科技股份有限公司麥寮矽晶圓廠,89406518,"5,914.3186","224,035.6542","229,949.973",雲林縣,半導體製造業,638台灣雲林縣麥寮鄉63810號,23.78877,120.20377
111,P5802001,台灣塑膠工業股份有限公司麥寮碳纖廠,75708007,"6,279.436","213,192.2268","219,471.663",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉工業路1號,23.7901373,120.2620449
111,P5802092,台灣化學纖維股份有限公司海豐廠,58650902,"1,252,442.1881","1,855,119.6775","3,107,561.866",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉638,23.761906,120.1759649
111,P5802323,南中石化工業股份有限公司乙二醇廠,97161348,"9,741.2343","164,656.2392","174,397.474",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉麥寮鄉台塑工業園區1號重工機房,23.798645,120.21748
111,P5802378,台塑旭彈性纖維股份有限公司麥寮廠,16446128,"1,256.0737","46,508.0829","47,764.157",雲林縣,化學原材料製造業,"638台灣雲林縣麥寮鄉12號, 台塑工業園區",23.7816419,120.2023879
111,P5802387,大連化學工業股份有限公司麥寮廠,12233428,"109,087.682","735,915.8906","845,003.573",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉25號,23.759851,120.1726932
111,P5802421,台塑石化股份有限公司麥寮一廠,86522210,"13,390,894.7867",,"13,390,894.787",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉中山高速公路,23.79864,120.21748
111,P5802430,台塑石化股份有限公司麥寮三廠,86522210,"6,313,106.5691","28,087.4367","6,341,194.006",雲林縣,未分類其他化學製品製造業,638台灣雲林縣麥寮鄉麥寮鄉台塑工業園區39號,23.762269,120.187877
111,P5805244,南亞塑膠工業股份有限公司海豐總廠,75370905,"251,538.2979","849,491.9365","1,101,030.234",雲林縣,化學原材料製造業,"638台灣雲林縣麥寮鄉42號, 台塑工業園區",23.7737178,120.1913452
111,P5805753,長春石油化學股份有限公司麥寮廠,11384806,"26,969.1795","504,767.1122","531,736.292",雲林縣,未分類其他化學製品製造業,638台灣雲林縣麥寮鄉25號,23.759615,120.1728267
111,P5805780,台灣醋酸化學股份有限公司醋酸廠,80087041,"52,676.1926","119,353.905","172,030.098",雲林縣,未分類其他化學製品製造業,638台灣雲林縣麥寮鄉東環路129號,23.7986392,120.2174861
111,P5806349,台灣塑膠工業股份有限公司海豐廠丁醇廠,75708007,"68,414.8678","170,544.6656","238,959.533",雲林縣,化學原材料製造業,637台灣雲林縣崙背鄉豐榮路39號,23.7925255,120.3103617
111,P58A1635,台塑科騰化學有限公司,53667030,"8,211.0828","49,413.2144","57,624.297",雲林縣,塑膠及合成橡膠原料製造業,638台灣雲林縣麥寮鄉Q5MH+5P,23.7829827,120.1793247
111,Q68A1602,和大工業股份有限公司嘉義廠,52264848,"1,319.7117","26,356.572","27,676.284",嘉義縣,汽車零件製造業,622台灣嘉義縣大林鎮大埔美園區五路18號,23.5934167,120.5174563
111,Q6900821,上評資源循環股份有限公司嘉義廠,91004618,"7,280.4585","15,169.6252","22,450.084",嘉義縣,紙漿、紙及紙板製造業,621台灣嘉義縣民雄鄉工業一路10號,23.5190922,120.426951
111,Q6901613,福隆玻璃纖維股份有限公司,22663571,"21,764.3087","30,977.1","52,741.409",嘉義縣,玻璃及其製品製造業,621台灣嘉義縣民雄鄉中華路89號,23.526617,120.456131
111,Q6907286,嘉惠電力股份有限公司,96976990,"1,748,018.0036","14,332.8052","1,762,350.809",嘉義縣,電力供應業,62148台灣嘉義縣民雄鄉松山村松子腳688號,23.5317971,120.4726806
111,Q7100245,台灣必成股份有限公司新港廠,22662355,"50,413.8389","153,554.4651","203,968.304",嘉義縣,玻璃及其製品製造業,616台灣嘉義縣新港鄉2-1號,23.5111242,120.3695728
111,Q7100254,台灣化學纖維股份有限公司新港廠,58650902,"1,727,980.4906","167,725.008","1,895,705.499",嘉義縣,人造纖維製造業,616002台灣嘉義縣新港鄉1號,23.5221981,120.3825302
111,Q7100272,南亞塑膠工業股份有限公司新港廠,75370905,"43,565.693","728,810.5725","772,376.266",嘉義縣,塑膠製品製造業,616台灣嘉義縣新港鄉三間厝38號,23.5216367,120.3824802
111,Q7100754,台灣塑膠工業股份有限公司新港廠,75708007,"7,324.4172","244,901.5489","252,225.966",嘉義縣,塑膠及合成橡膠原料製造業,616台灣嘉義縣新港鄉工業區2號,23.522898,120.3818536
111,Q7600375,南亞塑膠工業股份有限公司嘉義廠,75370905,"86,516.4038","63,025.776","149,542.18",嘉義縣,塑膠製品製造業,612台灣嘉義縣太保市北港路二段201號,23.4970118,120.3783989
111,Q76A0767,曜智實業股份有限公司嘉義廠,12617727,"25,162.5478","5,844.6788","31,007.227",嘉義縣,染整業,612台灣嘉義縣太保市中興路11號,23.5085886,120.3592999
111,R0300384,統一企業股份有限公司新市廠,73251209,"18,477.1626","29,574.6449","48,051.808",臺南市,乳品製造業,744008台灣臺南市新市區大營里大營 7號,23.0993323,120.317346
111,R0300606,得力實業股份有限公司,73686632,"49,421.3291","33,039.3254","82,460.655",臺南市,染整業,744台灣臺南市新市區復興路820號,23.1047554,120.2949128
111,R0301514,南茂科技股份有限公司台南廠,16130042,585.1194,"79,369.8944","79,955.014",臺南市,半導體製造業,744台灣臺南市新市區南科七路5號,23.1097393,120.2760831
111,R0301603,宏捷科技股份有限公司南科大利廠,16130423,"26,801.9123","19,325.988","46,127.9",臺南市,半導體製造業,744台灣臺南市新市區大利一路6號,23.1079748,120.2797648
111,R0304131,聯華電子股份有限公司Fab12A廠,47217677,"58,254.9331","409,380.3034","467,635.237",臺南市,半導體製造業,744台灣臺南市新市區南科二路18號,23.0956627,120.2790714
111,R0304944,艾杰旭顯示玻璃股份有限公司台南廠,70584724,324.0633,"31,737.816","32,061.879",臺南市,玻璃及其製品製造業,744台灣臺南市新市區風鈴路1號,23.0966977,120.2597554
111,R0305156,瀚宇彩晶南科TFT-LCD三廠,16450500,"58,318.1422","214,101.5659","272,419.708",臺南市,光電材料及元件製造業,741台灣臺南市新市區南科二路35號,23.09469,120.2800349
111,R03A0450,群創光電股份有限公司樹谷分公司,12800225,"14,303.4859","396,673.0223","410,976.508",臺南市,光電材料及元件製造業,74148台灣臺南市新市區紫楝路21號,23.1007961,120.2624638
111,R03A0658,晶元光電股份有限公司南科一廠,84149786,"23,560.8188","30,260.8469","53,821.666",臺南市,光電材料及元件製造業,744台灣臺南市新市區大順九路16號,23.1070619,120.2878454
111,R03A1894,群創光電股份有限公司B廠,12800225,"50,497.3796","406,588.4017","457,085.781",臺南市,光電材料及元件製造業,741台灣臺南市善化區南科八路12號B棟,23.1154249,120.2762664
111,R03A1903,群創光電股份有限公司A廠,12800225,"7,806.4252","52,539.1307","60,345.556",臺南市,光電材料及元件製造業,744台灣臺南市新市區奇業路1號,23.0875622,120.2815577
111,R03A1913,群創光電股份有限公司D廠,12800225,"13,359.1715","600,535.0363","613,894.208",臺南市,光電材料及元件製造業,744台灣臺南市新市區環西路一段3號,23.090312,120.277275
111,R0500240,宏遠興業股份有限公司,22817999,"68,775.0998","60,181.7931","128,956.893",臺南市,染整業,743台灣臺南市山上區256號,23.1133126,120.3422775
111,R0503072,森霸電力股份有限公司,70783499,"2,145,184.493","3,225.024","2,148,409.517",臺南市,電力供應業,743台灣臺南市山上區66號,23.0842713,120.3559143
111,R1001719,台南紡織股份有限公司仁德廠,68919301,"30,700.4287","23,276.484","53,976.913",臺南市,紡紗業,717台灣臺南市仁德區中正路二段1034巷6號,22.9642474,120.2559933
111,R1001791,台南紡織股份有限公司太子廠,68919301,"24,348.5214","55,785.5856","80,134.107",臺南市,人造纖維製造業,717台灣台灣省仁德區中正路三段419號,22.9842624,120.2574353
111,R1002065,奇美實業股份有限公司(仁德廠),68387705,"152,236.3696","223,203.1468","375,439.516",臺南市,塑膠及合成橡膠原料製造業,717台灣臺南市仁德區中正路一段398號,22.9272249,120.2431587
111,R1002547,豐年豐和企業上崙一廠,16635562,"27,820.2099","8,923.662","36,743.872",臺南市,動植物油脂製造業,717台灣臺南市仁德區崑崙路201號,22.9328505,120.2508391
